Daytime/evening attendance	,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Gender_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_26,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Target
1,0.156,0.15109999999999998,0,1,1,0,0.19,0.05,0.07,0.05,0.136,0.05,0.11,0.05,0.12833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1258,1,0,0,1,0.22,0.04,0.08,0.0,0.0,0.04,0.08,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1,0.12819999999999998,0,0,1,0,0.32,0.1,0.12,0.1,0.114,0.09,0.09,0.04,0.115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1,0.14,0.1351,0,0,1,0,0.61,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13,0.1202,1,0,1,0,0.3,0.05,0.07,0.05,0.11,0.05,0.05,0.05,0.11599999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0.1331,0.1328,0,1,0,0,0.45,0.05,0.09,0.0,0.0,0.05,0.11,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.14,0.14,0,0,1,0,0.2,0.06,0.07,0.06,0.1357142857142857,0.06,0.06,0.06,0.12666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.137,0.1293,0,0,1,0,0.19,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12,0.1082,1,0,1,0,0.26,0.1,0.14,0.04,0.1125,0.11,0.11,0.04,0.12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.125,0.1254,1,0,1,0,0.19,0.05,0.06,0.03,0.13333333333333333,0.05,0.05,0.01,0.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.1402,0,0,1,1,0.19,0.06,0.06,0.06,0.12,0.06,0.07,0.06,0.11666666666666665,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.115,0.1161,1,0,1,0,0.19,0.06,0.06,0.06,0.125,0.06,0.07,0.05,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.15,0.1378,1,0,1,1,0.19,0.05,0.06,0.05,0.132,0.05,0.06,0.05,0.12666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.134,0.12840000000000001,1,0,0,0,0.19,0.05,0.05,0.0,0.0,0.04,0.04,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12,0.106,1,0,0,0,0.28,0.05,0.07,0.03,0.11666666666666665,0.05,0.08,0.02,0.115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.141,0.13019999999999998,0,0,1,0,0.24,0.15,0.16,0.15,0.13466666666666668,0.14,0.14,0.14,0.13642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.133,0.126,0,0,1,0,0.18,0.05,0.07,0.03,0.13666666666666666,0.05,0.05,0.05,0.132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.149,0.141,0,0,1,0,0.18,0.05,0.09,0.02,0.11666666666666665,0.05,0.09,0.02,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.121,0.113,1,0,1,1,0.18,0.06,0.07,0.06,0.11666666666666665,0.06,0.12,0.05,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.12,0,0,1,0,0.21,0.06,0.09,0.05,0.134,0.06,0.09,0.05,0.124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,0.148,0.13090000000000002,0,0,0,0,0.28,0.05,0.05,0.0,0.0,0.05,0.06,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.1331,0.12,0,0,1,0,0.58,0.06,0.09,0.0,0.0,0.06,0.06,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.135,0.1341,1,0,0,0,0.49,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.15,0.12,0,0,1,0,0.24,0.05,0.06,0.03,0.10666666666666666,0.05,0.09,0.02,0.105,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.13,0.1148,0,0,1,0,0.25,0.05,0.05,0.04,0.1375,0.05,0.05,0.04,0.1475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.123,1,0,1,0,0.33,0.05,0.05,0.01,0.1,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.1331,0.118,0,0,0,0,0.33,0.05,0.11,0.0,0.0,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.11,0.1,0,0,1,0,0.4,0.02,0.04,0.01,0.16,0.04,0.05,0.04,0.155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
0,0.17,0.15109999999999998,0,0,1,0,0.48,0.05,0.09,0.05,0.12285714285714286,0.05,0.08,0.05,0.11125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1,0.12,0.1169,1,1,0,0,0.18,0.05,0.1,0.03,0.12,0.05,0.08,0.03,0.10333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1331,0.106,1,0,1,0,0.24,0.07,0.07,0.06,0.12666666666666665,0.07,0.07,0.06,0.12666666666666665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.139,0.1271,0,0,1,1,0.23,0.05,0.06,0.05,0.11800000000000001,0.05,0.07,0.04,0.1325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0,0.1331,0.1555,1,1,0,0,0.39,0.05,0.06,0.05,0.106,0.05,0.07,0.05,0.14666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.101,0,0,1,0,0.21,0.11,0.16,0.09,0.11900000000000001,0.09,0.14,0.08,0.1225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.12819999999999998,1,0,1,0,0.34,0.06,0.08,0.04,0.1125,0.05,0.08,0.02,0.105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.1,0.113,0,0,1,1,0.41,0.05,0.09,0.04,0.11,0.05,0.06,0.05,0.114,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.134,0.12279999999999999,0,0,1,0,0.18,0.06,0.06,0.06,0.12,0.06,0.06,0.06,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.13,0.1456,0,0,1,0,0.34,0.05,0.1,0.04,0.1175,0.05,0.1,0.04,0.10833333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.128,0.1165,0,0,1,0,0.19,0.05,0.08,0.02,0.1,0.05,0.08,0.01,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.154,0.142,0,0,1,0,0.19,0.08,0.08,0.07,0.13714285714285712,0.08,0.08,0.07,0.13714285714285712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.15,0.15,0,0,1,0,0.28,0.06,0.14,0.06,0.14875,0.06,0.12,0.06,0.158,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.134,0.1333,1,0,1,0,0.18,0.06,0.07,0.05,0.10800000000000001,0.06,0.06,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.127,0.1158,1,0,1,0,0.19,0.06,0.11,0.03,0.12,0.06,0.12,0.02,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.1,1,1,0,0,0.19,0.06,0.1,0.05,0.125,0.06,0.19,0.02,0.135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.1286,1,0,1,0,0.18,0.07,0.07,0.07,0.14728571428571427,0.08,0.11,0.08,0.1632727272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.135,0.1371,1,0,1,0,0.18,0.06,0.08,0.06,0.12,0.06,0.08,0.05,0.14800000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.143,0.149,1,0,1,0,0.18,0.06,0.08,0.06,0.11428571428571428,0.06,0.07,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15,0.147,1,0,1,0,0.19,0.06,0.06,0.06,0.14166666666666666,0.06,0.06,0.06,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.15,0.15,0,0,1,0,0.31,0.06,0.12,0.05,0.125,0.06,0.1,0.05,0.146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0,0.13,0.1035,0,0,1,1,0.33,0.06,0.06,0.06,0.14166666666666666,0.06,0.06,0.06,0.14333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.113,0.10779999999999999,1,0,1,1,0.2,0.07,0.1,0.05,0.1446,0.07,0.08,0.06,0.1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.13,0.13,1,0,1,0,0.22,0.06,0.12,0.05,0.128,0.06,0.19,0.02,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.115,0.10940000000000001,1,0,1,0,0.19,0.06,0.08,0.06,0.12666666666666665,0.06,0.08,0.05,0.134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.146,0.1436,1,0,1,0,0.18,0.06,0.06,0.06,0.125,0.06,0.06,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.132,0.1243,0,0,1,0,0.18,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.116,0.1195,1,0,0,0,0.18,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.163,0.1756,1,0,1,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.122,0.1161,1,0,1,1,0.19,0.05,0.08,0.05,0.11199999999999999,0.05,0.05,0.03,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.136,0.1266,1,0,1,0,0.18,0.06,0.06,0.06,0.165,0.06,0.07,0.06,0.17428571428571427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.142,0.1308,1,0,1,0,0.18,0.05,0.09,0.03,0.13666666666666666,0.05,0.05,0.05,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.139,0.1335,1,0,1,1,0.18,0.08,0.08,0.07,0.15228571428571427,0.08,0.08,0.07,0.15228571428571427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.1369,1,0,1,0,0.21,0.09,0.1,0.09,0.1277777777777778,0.09,0.09,0.09,0.13222222222222219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,0.165,0.1423,0,0,1,1,0.18,0.08,0.08,0.07,0.1442857142857143,0.08,0.08,0.07,0.1442857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.122,0.1143,1,0,1,0,0.18,0.06,0.08,0.06,0.13875,0.06,0.07,0.06,0.13714285714285712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.135,0.12290000000000001,1,0,1,0,0.18,0.07,0.1,0.07,0.13128,0.08,0.13,0.06,0.13193333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.128,0.1172,1,0,1,0,0.2,0.07,0.09,0.06,0.11605,0.08,0.1,0.07,0.124125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.139,0.152,0,0,1,1,0.18,0.05,0.05,0.05,0.146,0.05,0.08,0.05,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.1222,1,0,1,0,0.18,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.102,0.1017,1,0,1,1,0.2,0.05,0.06,0.05,0.11800000000000001,0.05,0.06,0.05,0.11599999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.116,0.1199,1,0,1,0,0.2,0.06,0.06,0.06,0.12333333333333334,0.06,0.06,0.06,0.12333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.138,0.1237,1,1,1,1,0.19,0.05,0.05,0.04,0.11,0.05,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.135,0.12179999999999999,0,0,1,1,0.19,0.11,0.11,0.11,0.1318181818181818,0.11,0.11,0.11,0.1290909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,0.11,0.1061,1,1,0,1,0.18,0.06,0.06,0.01,0.11,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.132,0.1243,1,1,1,1,0.19,0.06,0.06,0.06,0.11833333333333335,0.06,0.07,0.06,0.12285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.126,0.1243,1,0,1,1,0.2,0.08,0.08,0.08,0.1298125,0.08,0.08,0.08,0.1298125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1174,0.1174,1,0,1,0,0.21,0.07,0.1,0.06,0.11333333333333334,0.05,0.06,0.05,0.11199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.12,0.11270000000000001,0,0,1,0,0.21,0.08,0.12,0.06,0.1168,0.08,0.12,0.06,0.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.116,0.1237,0,0,1,0,0.2,0.06,0.06,0.06,0.145,0.06,0.07,0.06,0.135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.111,0.10579999999999999,1,0,1,0,0.19,0.07,0.07,0.07,0.13142857142857142,0.07,0.08,0.07,0.1285714285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.128,0.1242,0,0,0,0,0.21,0.05,0.08,0.02,0.115,0.05,0.07,0.02,0.105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.123,0.12229999999999999,0,0,1,0,0.18,0.05,0.06,0.05,0.142,0.05,0.07,0.05,0.11800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.131,0.1237,0,0,1,1,0.19,0.06,0.08,0.05,0.11666666666666665,0.06,0.07,0.05,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.135,0.1298,1,0,1,0,0.18,0.07,0.08,0.07,0.13175,0.08,0.08,0.08,0.14875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.136,0.1238,1,0,1,1,0.19,0.08,0.08,0.07,0.13314285714285717,0.08,0.08,0.07,0.13314285714285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.1264,1,0,1,1,0.18,0.05,0.13,0.03,0.106,0.05,0.12,0.03,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.1151,0,0,1,1,0.18,0.06,0.11,0.04,0.12,0.06,0.08,0.04,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.144,0.1384,0,0,1,0,0.18,0.06,0.07,0.06,0.13428571428571429,0.06,0.07,0.06,0.14142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.129,0.1182,1,0,1,1,0.18,0.05,0.07,0.04,0.1325,0.05,0.08,0.05,0.15571428571428572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.136,0.1217,1,0,1,0,0.18,0.06,0.06,0.02,0.13,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.125,0.118,0,0,1,1,0.18,0.06,0.06,0.06,0.14333333333333334,0.06,0.07,0.06,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.125,0.1198,0,0,1,0,0.18,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.154,0.16490000000000002,0,0,1,0,0.18,0.06,0.06,0.06,0.14,0.06,0.06,0.06,0.13166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1,0.1,1,0,1,1,0.2,0.02,0.02,0.02,0.12,0.06,0.11,0.06,0.12833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,0.124,0.1216,0,0,1,0,0.18,0.06,0.09,0.05,0.12333333333333334,0.06,0.1,0.05,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.126,0.12040000000000001,1,0,1,0,0.18,0.06,0.08,0.05,0.11800000000000001,0.06,0.07,0.05,0.10400000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.124,0.1178,0,0,1,1,0.2,0.08,0.08,0.07,0.12791428571428573,0.08,0.08,0.07,0.12791428571428573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.15,0.11,0,0,1,0,0.4,0.08,0.08,0.08,0.11625,0.07,0.12,0.05,0.11199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0.133,0.1288,1,0,1,1,0.18,0.07,0.11,0.06,0.11994444444444444,0.08,0.11,0.07,0.12431428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.126,0.1166,1,0,1,0,0.19,0.06,0.09,0.05,0.11599999999999999,0.06,0.12,0.05,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.12,0,0,1,0,0.24,0.05,0.05,0.0,0.0,0.05,0.06,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.175,0.1575,1,0,1,0,0.19,0.06,0.08,0.06,0.13166666666666665,0.06,0.07,0.06,0.13166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.141,0.1363,1,0,1,0,0.19,0.08,0.08,0.07,0.141,0.08,0.08,0.07,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.133,0.1215,1,0,1,1,0.2,0.07,0.08,0.06,0.12396666666666668,0.08,0.09,0.07,0.1294285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.143,0.13390000000000002,0,0,1,0,0.18,0.07,0.07,0.07,0.15014285714285713,0.08,0.08,0.08,0.160875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.141,0.1368,1,0,1,1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.134,0.1335,1,0,1,0,0.19,0.07,0.08,0.07,0.1405,0.08,0.08,0.08,0.151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.138,0.13,1,0,1,0,0.18,0.07,0.08,0.07,0.1485,0.08,0.08,0.08,0.152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14,0.14,1,0,1,0,0.19,0.06,0.1,0.06,0.13,0.06,0.19,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.142,0.13269999999999998,1,0,1,1,0.19,0.07,0.08,0.07,0.147875,0.08,0.08,0.08,0.15862500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.118,0.1178,0,0,1,1,0.19,0.07,0.07,0.07,0.13699999999999998,0.08,0.09,0.07,0.14671428571428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.131,0.1261,1,0,1,1,0.19,0.07,0.07,0.07,0.12495714285714285,0.08,0.09,0.07,0.12242857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.12,0,0,1,0,0.19,0.07,0.07,0.06,0.1456666666666667,0.07,0.07,0.06,0.1456666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1,1,1,0,0,0.25,0.05,0.05,0.05,0.11199999999999999,0.05,0.05,0.04,0.1125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.1168,0,0,1,0,0.2,0.08,0.08,0.07,0.12685714285714284,0.08,0.08,0.07,0.12685714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.12830000000000003,0,1,0,0,0.23,0.09,0.12,0.07,0.1357142857142857,0.09,0.14,0.04,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.1331,0.117,0,0,1,0,0.2,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13,0.1315,0,0,1,0,0.27,0.06,0.08,0.05,0.11,0.06,0.07,0.06,0.11166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.149,0.1348,0,0,1,0,0.18,0.08,0.08,0.08,0.14445,0.08,0.08,0.08,0.14445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.163,0.1466,1,1,1,0,0.18,0.06,0.09,0.05,0.136,0.06,0.1,0.04,0.1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.13,0.13,1,1,0,0,0.23,0.12,0.12,0.11,0.14,0.1,0.11,0.08,0.14625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.145,0.1275,1,0,1,1,0.19,0.07,0.07,0.06,0.13416666666666666,0.07,0.07,0.06,0.13416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.123,0,0,1,0,0.18,0.05,0.08,0.05,0.12333333333333334,0.05,0.07,0.05,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.128,0.1,1,0,1,0,0.2,0.07,0.08,0.07,0.131,0.08,0.08,0.08,0.148125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.111,0.1142,1,0,1,0,0.18,0.06,0.09,0.04,0.132,0.06,0.1,0.05,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.1235,1,0,1,1,0.19,0.08,0.08,0.08,0.1475,0.08,0.08,0.08,0.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.1443,1,0,1,1,0.19,0.06,0.07,0.06,0.13142857142857142,0.06,0.06,0.06,0.14333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
